Area mm^2,Index
85.56,4134
72.69,4135
90.5,4136
86.37,4137
99.11,4138
154.71,4139
100.29,4140
84.52,4141
85.98,4142
105.82,4143
101.84,4144
53.75,4145
137.76,4146
110.42,4147
96.51,4148
99.9,4149
103.81,4150
87.52,4151
87.38,4152
118.15,4153
86.81,4154
82.81,4155
113.22,4156
115.67,4157
105.63,4158
112.78,4159
95.92,4160
94.28,4161
122.03,4162
119.18,4163
91.68,4164
103.04,4165
98.77,4166
98.35,4167
137.14,4168
93.66,4169
138.27,4170
93.17,4171
99.75,4172
102.02,4173
72.29,4174
95.9,4175
93.66,4176
88.43,4177
81.28,4178
85.34,4179
105.75,4180
99.41,4181
106.41,4182
111.33,4183
115.72,4184
111.13,4185
114.18,4186
104.54,4187
95.78,4188
67.2,4189
92.73,4190
89.32,4191
60.75,4192
109.44,4193
115.16,4194
91.65,4195
112.97,4196
86.86,4197
93.66,4198
103.86,4199
83.4,4200
97.17,4201
104.89,4202
89.12,4203
61.24,4204
91.92,4205
105.97,4206
94.59,4207
93.1,4208
63.21,4209
100.2,4210
93.89,4211
98.9,4212
97.96,4213
64.67,4214
84.3,4215
89.32,4216
99.63,4217
73.38,4218
100.13,4219
91.65,4220
65.12,4221
186.61,4222
94.05,4223
71.19,4224
96.53,4225
84.47,4226
95.8,4227
104.05,4228
85.01,4229
75.66,4230
128.23,4231
87.64,4232
96.53,4233
93.17,4234
94.52,4235
68.04,4236
83.07,4237
93.41,4238
58.54,4239
101.1,4240
77.35,4241
163.5,4242
101.15,4243
80.47,4244
86.64,4245
98.97,4246
86.42,4247
76.86,4248
88.7,4249
99.63,4250
103.83,4251
72.74,4252
84.08,4253
87.79,4254
91.43,4255
80.03,4256
157.09,4257
86.14,4258
90.69,4259
99.63,4260
79.32,4261
99.24,4262
157.08,4263
86.42,4264
107.17,4265
98.85,4266
85.53,4267
80.99,4268
73.32,4269
103.85,4270
93.62,4271
91.82,4272
60.16,4273
100.51,4274
93.1,4275
122.03,4276
104.33,4277
92.07,4278
99.44,4279
81.03,4280
90.42,4281
77.99,4282
106.75,4283
80.23,4284
88.45,4285
100.69,4286
96.29,4287
86.36,4288
94.23,4289
93.27,4290
96.42,4291
98.99,4292
86.44,4293
88.99,4294
85.88,4295
107.47,4296
86.2,4297
97.1,4298
114.17,4299
165.05,4300
98.7,4301
111.11,4302
103.81,4303
86.27,4304
95.55,4305
69.91,4306
93.62,4307
113.64,4308
213.17,4309
81.18,4310
117.81,4311
82.96,4312
99.31,4313
74.09,4314
174.08,4315
87.94,4316
200.46,4317
112.5,4318
86.05,4319
98.82,4320
98.72,4321
98.75,4322
124.47,4323
133.82,4324
101.06,4325
95.73,4326
101.37,4327
93.0,4328
87.52,4329
104.5,4330
96.73,4331
99.12,4332
93.79,4333
123.83,4334
99.16,4335
120.17,4336
97.25,4337
112.97,4338
109.82,4339
99.95,4340
106.73,4341
87.3,4342
91.6,4343
78.7,4344
97.94,4345
86.91,4346
94.4,4347
104.91,4348
116.6,4349
84.9,4350
106.48,4351
79.17,4352
78.04,4353
182.12,4354
91.43,4355
95.34,4356
216.9,4357
108.55,4358
106.26,4359
98.28,4360
81.26,4361
64.8,4362
83.05,4363
64.45,4364
91.18,4365
181.62,4366
92.04,4367
109.28,4368
91.01,4369
208.31,4370
80.54,4371
66.37,4372
70.48,4373
68.0,4374
70.37,4375
74.08,4376
84.69,4377
77.55,4378
67.18,4379
84.33,4380
107.34,4381
88.72,4382
87.18,4383
72.39,4384
80.15,4385
97.4,4386
80.7,4387
88.01,4388
140.31,4389
83.61,4390
95.09,4391
92.44,4392
130.02,4393
74.55,4394
94.42,4395
73.42,4396
87.92,4397
91.57,4398
103.71,4399
86.03,4400
80.59,4401
88.48,4402
51.27,4403
100.3,4404
110.59,4405
78.55,4406
92.16,4407
92.73,4408
98.52,4409
41.88,4410
97.03,4411
99.38,4412
96.69,4413
157.61,4414
99.36,4415
84.75,4416
99.95,4417
93.56,4418
78.33,4419
131.34,4420
111.5,4421
92.44,4422
52.3,4423
108.74,4424
91.55,4425
81.51,4426
98.52,4427
71.83,4428
90.4,4429
75.68,4430
64.09,4431
95.06,4432
124.73,4433
99.07,4434
90.1,4435
88.62,4436
106.41,4437
91.08,4438
95.19,4439
98.87,4440
104.03,4441
105.87,4442
111.45,4443
59.77,4444
87.25,4445
48.59,4446
98.35,4447
117.1,4448
99.78,4449
121.52,4450
69.39,4451
103.63,4452
102.34,4453
99.48,4454
121.86,4455
92.58,4456
99.95,4457
101.99,4458
72.27,4459
97.93,4460
79.74,4461
101.82,4462
100.51,4463
104.22,4464
107.66,4465
73.76,4466
75.05,4467
94.65,4468
82.04,4469
90.55,4470
114.86,4471
110.47,4472
82.0,4473
124.24,4474
100.96,4475
108.43,4476
136.87,4477
102.36,4478
78.77,4479
91.06,4480
84.72,4481
81.46,4482
106.88,4483
63.28,4484
93.29,4485
96.29,4486
80.59,4487
160.21,4488
97.79,4489
104.82,4490
112.04,4491
101.75,4492
94.69,4493
85.71,4494
98.41,4495
91.89,4496
92.63,4497
72.79,4498
86.81,4499
74.36,4500
67.52,4501
88.82,4502
103.9,4503
124.86,4504
99.73,4505
89.15,4506
88.99,4507
116.82,4508
118.5,4509
72.86,4510
77.15,4511
110.27,4512
90.79,4513
97.07,4514
83.79,4515
79.74,4516
73.05,4517
231.27,4518
102.36,4519
58.21,4520
80.17,4521
56.75,4522
56.35,4523
81.24,4524
83.4,4525
70.06,4526
75.36,4527
83.05,4528
76.69,4529
84.42,4530
68.38,4531
81.26,4532
64.38,4533
79.71,4534
84.97,4535
93.64,4536
117.83,4537
86.44,4538
85.97,4539
213.51,4540
96.32,4541
90.72,4542
104.47,4543
75.65,4544
56.91,4545
91.16,4546
83.05,4547
67.09,4548
72.12,4549
85.63,4550
88.53,4551
59.74,4552
105.43,4553
107.88,4554
49.22,4555
79.74,4556
65.37,4557
40.78,4558
214.61,4559
90.35,4560
74.4,4561
104.39,4562
91.25,4563
103.96,4564
86.03,4565
70.48,4566
63.5,4567
96.1,4568
68.04,4569
81.5,4570
97.71,4571
108.52,4572
83.3,4573
99.44,4574
82.81,4575
103.41,4576
67.11,4577
97.39,4578
78.65,4579
226.23,4580
91.99,4581
83.91,4582
82.63,4583
66.64,4584
113.09,4585
89.51,4586
91.09,4587
101.87,4588
83.93,4589
95.97,4590
54.97,4591
120.14,4592
80.82,4593
74.19,4594
90.42,4595
111.82,4596
81.24,4597
108.72,4598
90.82,4599
107.15,4600
127.53,4601
90.96,4602
103.22,4603
94.0,4604
111.37,4605
91.4,4606
98.58,4607
112.67,4608
95.06,4609
99.38,4610
88.85,4611
105.18,4612
112.23,4613
85.39,4614
50.04,4615
92.85,4616
99.66,4617
84.25,4618
95.33,4619
83.61,4620
77.91,4621
118.62,4622
113.46,4623
87.91,4624
117.74,4625
63.32,4626
97.84,4627
89.91,4628
89.63,4629
95.92,4630
94.99,4631
91.26,4632
83.1,4633
108.3,4634
92.06,4635
109.8,4636
90.05,4637
42.62,4638
83.91,4639
64.72,4640
76.83,4641
101.82,4642
92.88,4643
105.77,4644
47.01,4645
63.25,4646
136.53,4647
84.4,4648
65.78,4649
67.63,4650
100.08,4651
72.63,4652
90.74,4653
83.29,4654
71.48,4655
77.79,4656
79.98,4657
56.33,4658
85.95,4659
72.52,4660
114.74,4661
60.52,4662
124.1,4663
107.83,4664
61.02,4665
68.16,4666
91.87,4667
55.66,4668
91.26,4669
73.35,4670
68.16,4671
39.38,4672
68.86,4673
41.32,4674
99.6,4675
82.98,4676
127.83,4677
102.65,4678
84.85,4679
75.68,4680
85.19,4681
91.25,4682
40.09,4683
142.15,4684
63.4,4685
69.86,4686
89.22,4687
86.09,4688
84.3,4689
75.49,4690
109.02,4691
94.21,4692
83.42,4693
108.45,4694
90.52,4695
83.52,4696
80.5,4697
82.91,4698
62.07,4699
87.65,4700
109.65,4701
92.78,4702
96.02,4703
96.95,4704
102.24,4705
86.37,4706
81.9,4707
129.48,4708
92.87,4709
76.12,4710
90.32,4711
94.2,4712
173.42,4713
70.4,4714
88.36,4715
107.1,4716
103.56,4717
251.69,4718
92.24,4719
75.66,4720
102.53,4721
98.3,4722
104.64,4723
147.48,4724
84.21,4725
97.0,4726
105.31,4727
91.2,4728
94.52,4729
100.96,4730
93.84,4731
81.41,4732
62.73,4733
95.67,4734
122.58,4735
143.94,4736
110.61,4737
81.97,4738
54.88,4739
84.03,4740
71.46,4741
91.18,4742
57.72,4743
105.9,4744
103.09,4745
67.75,4746
110.95,4747
49.62,4748
74.72,4749
88.35,4750
103.44,4751
68.02,4752
97.17,4753
104.23,4754
91.03,4755
129.41,4756
58.81,4757
85.06,4758
104.22,4759
116.11,4760
52.57,4761
107.57,4762
90.64,4763
100.39,4764
101.01,4765
102.38,4766
97.33,4767
92.81,4768
105.23,4769
97.84,4770
70.01,4771
83.47,4772
98.28,4773
105.43,4774
67.36,4775
86.78,4776
97.82,4777
100.39,4778
93.02,4779
116.41,4780
90.15,4781
99.31,4782
83.69,4783
85.71,4784
50.68,4785
72.42,4786
109.07,4787
88.24,4788
89.76,4789
94.05,4790
69.07,4791
107.76,4792
93.62,4793
65.88,4794
86.44,4795
81.35,4796
87.28,4797
83.99,4798
67.58,4799
88.75,4800
78.11,4801
36.77,4802
113.36,4803
81.7,4804
87.86,4805
94.86,4806
71.65,4807
97.42,4808
92.9,4809
72.39,4810
68.44,4811
53.82,4812
87.45,4813
89.9,4814
88.35,4815
46.87,4816
81.55,4817
66.52,4818
93.35,4819
192.85,4820
85.88,4821
57.46,4822
86.98,4823
86.0,4824
85.65,4825
99.86,4826
78.01,4827
183.57,4828
39.18,4829
85.23,4830
84.6,4831
85.21,4832
79.9,4833
100.17,4834
50.03,4835
93.98,4836
82.75,4837
93.74,4838
68.43,4839
96.81,4840
87.38,4841
92.12,4842
47.75,4843
72.51,4844
153.5,4845
88.73,4846
89.09,4847
56.18,4848
110.44,4849
85.87,4850
78.02,4851
89.78,4852
112.63,4853
95.6,4854
82.56,4855
101.45,4856
115.23,4857
111.86,4858
97.93,4859
102.24,4860
94.47,4861
108.75,4862
81.38,4863
114.54,4864
117.54,4865
95.14,4866
89.69,4867
102.07,4868
103.34,4869
76.37,4870
113.97,4871
112.62,4872
82.29,4873
105.9,4874
110.59,4875
115.99,4876
79.37,4877
200.13,4878
69.24,4879
107.02,4880
100.35,4881
96.59,4882
94.7,4883
120.68,4884
68.81,4885
107.0,4886
103.76,4887
154.51,4888
116.87,4889
65.93,4890
116.95,4891
95.6,4892
90.71,4893
116.98,4894
77.7,4895
86.15,4896
85.78,4897
109.24,4898
90.32,4899
104.17,4900
126.08,4901
105.35,4902
101.57,4903
60.11,4904
116.98,4905
71.5,4906
100.94,4907
69.83,4908
99.46,4909
72.83,4910
106.68,4911
91.26,4912
97.07,4913
99.24,4914
91.75,4915
83.27,4916
83.64,4917
147.71,4918
63.18,4919
75.11,4920
109.11,4921
53.48,4922
101.91,4923
89.26,4924
97.79,4925
63.57,4926
79.07,4927
86.14,4928
100.49,4929
148.47,4930
64.4,4931
111.79,4932
86.69,4933
88.85,4934
81.78,4935
92.78,4936
78.95,4937
91.97,4938
62.39,4939
91.3,4940
87.74,4941
89.14,4942
80.74,4943
86.61,4944
37.04,4945
97.22,4946
94.5,4947
76.71,4948
85.48,4949
78.16,4950
77.94,4951
91.7,4952
80.27,4953
80.01,4954
50.58,4955
98.41,4956
60.97,4957
92.54,4958
70.69,4959
68.9,4960
67.85,4961
65.8,4962
108.26,4963
96.32,4964
85.43,4965
56.22,4966
89.71,4967
53.01,4968
76.99,4969
75.12,4970
88.02,4971
59.88,4972
87.22,4973
80.86,4974
50.7,4975
87.52,4976
91.31,4977
67.95,4978
83.5,4979
62.19,4980
93.05,4981
89.93,4982
78.38,4983
60.9,4984
34.69,4985
74.4,4986
84.06,4987
93.73,4988
88.5,4989
105.4,4990
70.2,4991
96.12,4992
77.99,4993
161.48,4994
78.55,4995
90.66,4996
96.66,4997
69.72,4998
60.75,4999
105.11,5000
107.98,5001
69.17,5002
73.47,5003
91.13,5004
63.47,5005
110.51,5006
102.23,5007
95.19,5008
101.2,5009
74.21,5010
76.49,5011
111.3,5012
91.28,5013
80.1,5014
90.57,5015
116.04,5016
50.7,5017
108.28,5018
112.89,5019
98.58,5020
107.78,5021
92.88,5022
94.42,5023
44.38,5024
62.42,5025
116.82,5026
95.4,5027
81.95,5028
139.72,5029
95.29,5030
107.22,5031
102.6,5032
103.2,5033
99.04,5034
96.66,5035
90.91,5036
80.57,5037
98.09,5038
100.0,5039
156.06,5040
101.67,5041
133.11,5042
108.85,5043
105.35,5044
97.77,5045
97.98,5046
62.22,5047
238.05,5048
108.01,5049
113.04,5050
95.82,5051
70.99,5052
103.29,5053
133.43,5054
93.89,5055
126.61,5056
107.37,5057
64.51,5058
101.92,5059
152.99,5060
130.22,5061
122.87,5062
67.52,5063
64.6,5064
106.41,5065
101.92,5066
56.11,5067
90.28,5068
231.64,5069
105.19,5070
75.75,5071
48.25,5072
80.05,5073
80.1,5074
43.4,5075
72.74,5076
102.5,5077
96.39,5078
93.84,5079
48.59,5080
47.8,5081
89.31,5082
97.82,5083
104.03,5084
74.97,5085
42.27,5086
84.85,5087
54.12,5088
86.15,5089
75.31,5090
85.68,5091
87.99,5092
89.96,5093
88.01,5094
252.5,5095
88.73,5096
44.76,5097
37.63,5098
71.99,5099
85.97,5100
90.84,5101
72.02,5102
75.24,5103
60.8,5104
80.65,5105
92.48,5106
89.56,5107
138.18,5108
73.22,5109
81.57,5110
398.23,5111
90.5,5112
80.47,5113
90.74,5114
95.92,5115
69.49,5116
45.0,5117
72.19,5118
70.13,5119
115.8,5120
43.13,5121
91.9,5122
94.48,5123
56.01,5124
136.9,5125
79.59,5126
75.9,5127
84.25,5128
51.78,5129
89.44,5130
68.68,5131
87.79,5132
89.22,5133
83.2,5134
49.65,5135
61.33,5136
108.42,5137
64.38,5138
89.48,5139
98.73,5140
110.69,5141
108.23,5142
102.66,5143
114.71,5144
105.53,5145
90.23,5146
90.08,5147
88.9,5148
83.23,5149
103.76,5150
56.84,5151
57.24,5152
39.64,5153
73.17,5154
97.96,5155
111.74,5156
88.13,5157
39.97,5158
115.33,5159
91.16,5160
78.29,5161
97.87,5162
95.9,5163
85.17,5164
78.9,5165
72.66,5166
65.0,5167
98.01,5168
83.13,5169
65.81,5170
85.58,5171
97.37,5172
173.0,5173
100.05,5174
96.51,5175
101.67,5176
40.53,5177
101.6,5178
97.49,5179
82.91,5180
123.04,5181
113.34,5182
96.91,5183
93.3,5184
110.46,5185
120.12,5186
60.55,5187
70.26,5188
71.26,5189
98.2,5190
93.47,5191
95.5,5192
92.09,5193
54.83,5194
109.31,5195
77.4,5196
94.42,5197
59.67,5198
78.71,5199
71.14,5200
92.36,5201
104.74,5202
58.53,5203
104.47,5204
94.77,5205
80.64,5206
112.11,5207
68.58,5208
97.18,5209
104.87,5210
52.23,5211
120.64,5212
55.35,5213
110.05,5214
121.42,5215
87.13,5216
104.3,5217
107.98,5218
57.41,5219
86.76,5220
70.37,5221
34.04,5222
102.77,5223
106.34,5224
100.66,5225
108.31,5226
87.75,5227
75.38,5228
93.08,5229
97.62,5230
97.3,5231
99.33,5232
87.74,5233
52.0,5234
42.15,5235
55.57,5236
70.82,5237
74.09,5238
109.18,5239
83.96,5240
47.14,5241
84.36,5242
87.49,5243
86.32,5244
78.44,5245
97.33,5246
88.33,5247
71.29,5248
48.63,5249
158.91,5250
92.81,5251
80.86,5252
90.18,5253
102.14,5254
63.27,5255
73.35,5256
151.31,5257
79.24,5258
77.69,5259
111.87,5260
78.34,5261
90.25,5262
40.8,5263
69.67,5264
83.13,5265
86.05,5266
76.61,5267
53.42,5268
87.57,5269
70.99,5270
86.17,5271
94.62,5272
78.85,5273
84.69,5274
94.69,5275
108.18,5276
85.34,5277
34.54,5278
78.85,5279
88.13,5280
74.19,5281
86.86,5282
52.15,5283
59.07,5284
85.07,5285
101.7,5286
95.4,5287
95.8,5288
55.83,5289
93.37,5290
96.36,5291
105.6,5292
127.04,5293
125.92,5294
93.51,5295
85.55,5296
87.27,5297
83.74,5298
102.65,5299
102.82,5300
52.77,5301
100.29,5302
80.6,5303
94.96,5304
95.01,5305
118.45,5306
54.58,5307
55.39,5308
75.59,5309
95.97,5310
77.31,5311
86.66,5312
40.82,5313
140.33,5314
104.77,5315
114.59,5316
115.65,5317
58.83,5318
104.74,5319
100.08,5320
110.34,5321
59.89,5322
50.85,5323
107.02,5324
169.13,5325
152.42,5326
108.05,5327
98.8,5328
97.07,5329
79.73,5330
101.94,5331
72.27,5332
57.26,5333
103.47,5334
78.97,5335
96.05,5336
103.51,5337
114.45,5338
91.31,5339
96.8,5340
111.13,5341
120.49,5342
90.22,5343
82.8,5344
159.34,5345
98.3,5346
104.08,5347
101.53,5348
159.01,5349
172.58,5350
94.28,5351
103.69,5352
94.28,5353
103.69,5354
105.92,5355
111.0,5356
144.19,5357
66.49,5358
90.54,5359
91.36,5360
98.97,5361
95.77,5362
77.75,5363
90.25,5364
99.14,5365
100.74,5366
103.37,5367
77.21,5368
81.48,5369
162.37,5370
91.58,5371
159.37,5372
90.42,5373
90.23,5374
99.58,5375
92.33,5376
104.3,5377
97.54,5378
108.91,5379
114.17,5380
37.11,5381
117.41,5382
86.14,5383
92.36,5384
81.14,5385
94.03,5386
99.8,5387
93.91,5388
87.27,5389
98.25,5390
68.12,5391
94.08,5392
87.89,5393
99.75,5394
130.73,5395
101.4,5396
62.41,5397
78.44,5398
75.53,5399
76.93,5400
87.74,5401
94.33,5402
77.4,5403
87.2,5404
86.47,5405
83.44,5406
91.97,5407
98.43,5408
104.23,5409
65.78,5410
90.39,5411
73.69,5412
41.52,5413
91.2,5414
51.29,5415
79.1,5416
48.46,5417
80.45,5418
78.7,5419
93.19,5420
75.19,5421
62.93,5422
51.27,5423
97.05,5424
81.63,5425
47.38,5426
56.01,5427
86.14,5428
81.73,5429
92.22,5430
90.94,5431
99.07,5432
110.64,5433
95.02,5434
82.63,5435
95.72,5436
114.0,5437
93.59,5438
76.29,5439
105.46,5440
87.0,5441
99.81,5442
87.69,5443
102.28,5444
104.77,5445
95.51,5446
71.33,5447
82.05,5448
66.96,5449
97.17,5450
108.11,5451
113.29,5452
109.82,5453
101.11,5454
91.77,5455
94.03,5456
53.75,5457
116.28,5458
111.91,5459
72.05,5460
81.99,5461
156.59,5462
76.03,5463
110.76,5464
93.17,5465
84.97,5466
101.33,5467
98.47,5468
90.81,5469
55.98,5470
104.3,5471
86.95,5472
75.83,5473
131.57,5474
65.53,5475
140.97,5476
93.56,5477
85.48,5478
70.6,5479
97.59,5480
101.8,5481
96.71,5482
104.17,5483
106.73,5484
101.87,5485
83.94,5486
97.12,5487
92.61,5488
156.06,5489
83.45,5490
97.01,5491
100.98,5492
91.89,5493
136.52,5494
101.86,5495
116.76,5496
97.15,5497
105.97,5498
101.7,5499
95.9,5500
104.05,5501
117.61,5502
102.45,5503
63.28,5504
96.0,5505
97.49,5506
113.21,5507
94.08,5508
74.5,5509
71.88,5510
95.18,5511
94.47,5512
90.77,5513
52.25,5514
93.46,5515
105.11,5516
94.4,5517
101.72,5518
97.82,5519
97.49,5520
93.94,5521
35.72,5522
89.12,5523
110.1,5524
79.2,5525
88.63,5526
87.45,5527
98.2,5528
94.92,5529
91.3,5530
87.74,5531
111.57,5532
70.96,5533
85.55,5534
49.69,5535
111.49,5536
77.28,5537
88.94,5538
87.77,5539
84.13,5540
58.02,5541
92.49,5542
66.86,5543
133.24,5544
68.7,5545
53.01,5546
149.99,5547
136.52,5548
139.64,5549
88.67,5550
106.61,5551
69.57,5552
85.28,5553
89.83,5554
49.92,5555
77.06,5556
76.66,5557
83.81,5558
94.65,5559
78.26,5560
75.54,5561
90.62,5562
82.66,5563
37.56,5564
58.66,5565
61.19,5566
90.4,5567
84.74,5568
40.26,5569
46.97,5570
96.76,5571
71.19,5572
112.97,5573
122.65,5574
89.83,5575
89.36,5576
59.99,5577
123.43,5578
109.11,5579
92.19,5580
70.7,5581
96.63,5582
82.78,5583
58.95,5584
91.63,5585
94.67,5586
86.98,5587
56.84,5588
102.77,5589
82.09,5590
131.61,5591
89.76,5592
96.19,5593
90.1,5594
111.03,5595
107.56,5596
103.17,5597
70.47,5598
101.21,5599
85.56,5600
80.45,5601
100.56,5602
88.06,5603
93.1,5604
87.5,5605
95.21,5606
113.37,5607
86.0,5608
67.09,5609
122.63,5610
96.05,5611
94.08,5612
89.34,5613
150.82,5614
100.37,5615
93.46,5616
118.47,5617
72.19,5618
120.12,5619
90.62,5620
97.15,5621
62.19,5622
207.2,5623
47.38,5624
76.29,5625
72.64,5626
126.16,5627
91.43,5628
82.58,5629
108.31,5630
101.16,5631
99.48,5632
91.7,5633
118.4,5634
107.02,5635
92.73,5636
90.08,5637
82.81,5638
101.43,5639
87.18,5640
89.64,5641
104.54,5642
123.31,5643
93.56,5644
95.14,5645
129.65,5646
108.33,5647
113.73,5648
51.69,5649
100.79,5650
103.91,5651
88.92,5652
114.88,5653
98.03,5654
102.43,5655
81.58,5656
91.47,5657
102.29,5658
39.08,5659
112.06,5660
101.8,5661
90.84,5662
95.43,5663
108.31,5664
108.91,5665
86.83,5666
96.37,5667
103.93,5668
127.51,5669
86.1,5670
79.64,5671
81.08,5672
53.48,5673
121.86,5674
94.89,5675
76.96,5676
97.15,5677
79.59,5678
111.22,5679
92.61,5680
102.48,5681
95.46,5682
46.28,5683
90.91,5684
78.87,5685
88.38,5686
100.89,5687
84.2,5688
82.86,5689
87.5,5690
99.88,5691
191.45,5692
88.99,5693
97.37,5694
90.08,5695
106.14,5696
124.34,5697
76.76,5698
57.38,5699
68.51,5700
97.0,5701
67.48,5702
95.6,5703
78.48,5704
80.94,5705
76.72,5706
89.48,5707
60.97,5708
104.44,5709
72.07,5710
95.16,5711
84.33,5712
62.52,5713
96.85,5714
65.17,5715
64.29,5716
87.37,5717
41.2,5718
68.58,5719
47.41,5720
89.19,5721
80.23,5722
100.08,5723
93.96,5724
81.4,5725
92.02,5726
80.89,5727
87.94,5728
66.37,5729
95.92,5730
123.98,5731
105.87,5732
102.93,5733
91.94,5734
43.87,5735
90.81,5736
61.31,5737
95.75,5738
71.41,5739
91.74,5740
96.58,5741
107.05,5742
78.5,5743
106.11,5744
100.69,5745
90.81,5746
112.36,5747
99.9,5748
54.73,5749
67.95,5750
99.22,5751
102.95,5752
52.35,5753
95.63,5754
81.08,5755
84.48,5756
72.1,5757
53.18,5758
102.26,5759
114.34,5760
92.07,5761
71.45,5762
65.32,5763
98.21,5764
80.81,5765
89.56,5766
45.12,5767
84.7,5768
91.87,5769
98.72,5770
57.02,5771
47.83,5772
86.2,5773
114.59,5774
105.35,5775
116.29,5776
94.08,5777
45.99,5778
96.07,5779
73.89,5780
72.37,5781
111.99,5782
110.71,5783
101.47,5784
91.47,5785
104.49,5786
102.95,5787
79.74,5788
101.82,5789
76.79,5790
105.85,5791
84.79,5792
57.85,5793
108.92,5794
134.63,5795
66.03,5796
91.79,5797
99.53,5798
62.76,5799
98.94,5800
57.45,5801
107.86,5802
200.39,5803
103.44,5804
80.1,5805
107.24,5806
54.55,5807
75.75,5808
104.74,5809
90.35,5810
99.02,5811
100.88,5812
113.97,5813
102.77,5814
61.27,5815
91.2,5816
169.49,5817
86.56,5818
115.06,5819
92.02,5820
85.85,5821
101.26,5822
117.69,5823
128.94,5824
88.36,5825
81.67,5826
71.28,5827
66.4,5828
61.71,5829
124.32,5830
84.42,5831
80.13,5832
121.86,5833
90.79,5834
76.47,5835
82.49,5836
154.11,5837
90.32,5838
114.77,5839
77.38,5840
77.37,5841
44.98,5842
77.85,5843
88.14,5844
106.59,5845
66.72,5846
107.51,5847
81.95,5848
93.17,5849
71.51,5850
80.2,5851
47.95,5852
85.51,5853
91.8,5854
42.69,5855
47.56,5856
69.54,5857
74.9,5858
46.03,5859
46.64,5860
50.63,5861
66.72,5862
95.14,5863
45.66,5864
88.78,5865
83.98,5866
94.38,5867
84.53,5868
63.16,5869
104.42,5870
45.45,5871
48.25,5872
113.16,5873
110.68,5874
70.18,5875
46.21,5876
88.14,5877
109.8,5878
57.24,5879
49.03,5880
45.22,5881
34.63,5882
102.78,5883
90.32,5884
73.77,5885
100.12,5886
80.22,5887
73.74,5888
50.04,5889
43.33,5890
34.0,5891
54.06,5892
39.06,5893
114.02,5894
76.47,5895
79.68,5896
55.54,5897
49.65,5898
57.36,5899
155.96,5900
42.08,5901
67.9,5902
40.18,5903
80.91,5904
65.07,5905
57.75,5906
49.86,5907
93.78,5908
76.4,5909
76.94,5910
67.14,5911
89.69,5912
50.28,5913
46.15,5914
34.36,5915
64.83,5916
42.84,5917
109.23,5918
67.36,5919
40.41,5920
97.05,5921
100.03,5922
69.51,5923
68.61,5924
96.34,5925
47.71,5926
74.48,5927
49.17,5928
42.38,5929
49.62,5930
69.94,5931
56.82,5932
73.33,5933
54.82,5934
109.88,5935
78.43,5936
82.44,5937
46.72,5938
65.14,5939
61.93,5940
36.99,5941
92.61,5942
87.57,5943
88.87,5944
78.01,5945
116.14,5946
92.81,5947
80.13,5948
45.66,5949
64.97,5950
69.46,5951
76.47,5952
90.81,5953
100.17,5954
64.78,5955
104.57,5956
96.96,5957
100.05,5958
68.27,5959
94.89,5960
97.89,5961
74.35,5962
40.26,5963
94.97,5964
113.36,5965
51.76,5966
48.96,5967
78.28,5968
78.73,5969
85.12,5970
152.82,5971
64.41,5972
70.23,5973
50.33,5974
55.14,5975
51.31,5976
53.84,5977
51.43,5978
42.84,5979
44.44,5980
61.12,5981
121.4,5982
98.4,5983
89.85,5984
73.0,5985
59.49,5986
90.93,5987
37.97,5988
85.02,5989
87.01,5990
92.88,5991
40.43,5992
77.21,5993
89.48,5994
63.91,5995
99.88,5996
57.82,5997
52.4,5998
73.13,5999
59.0,6000
63.0,6001
52.83,6002
62.94,6003
8446.12,6004
148.79,6005
108.8,6006
62.3,6007
190.52,6008
686.67,6009
813.1,6010
33.92,6011
1485.34,6012
35.52,6013
99.85,6014
449.54,6015
1830.51,6016
3511.01,6017
3570.51,6018
3295.83,6019
1484.3,6020
3133.98,6021
962.2,6022
335.81,6023
360.72,6024
691.41,6025
259.99,6026
842.86,6027
410.0,6028
510.74,6029
363.55,6030
291.89,6031
738.34,6032
1214.38,6033
1385.88,6034
1401.43,6035
1381.31,6036
1113.59,6037
999.91,6038
928.72,6039
1057.28,6040
986.67,6041
922.36,6042
852.03,6043
204.57,6044
193.56,6045
596.04,6046
334.78,6047
497.2,6048
611.13,6049
595.45,6050
412.4,6051
482.27,6052
506.75,6053
762.24,6054
540.23,6055
1158.84,6056
1316.44,6057
969.44,6058
1230.91,6059
1055.59,6060
1152.59,6061
1101.04,6062
718.11,6063
820.27,6064
286.79,6065
690.98,6066
41.56,6067
340.63,6068
239.89,6069
297.92,6070
496.12,6071
148.0,6072
203.09,6073
717.89,6074
537.37,6075
663.74,6076
332.37,6077
271.21,6078
96.49,6079
287.45,6080
139.64,6081
269.3,6082
1107.12,6083
206.29,6084
534.79,6085
385.83,6086
988.26,6087
276.02,6088
1070.9,6089
363.37,6090
541.95,6091
330.34,6092
243.97,6093
165.79,6094
676.47,6095
252.94,6096
628.99,6097
422.57,6098
376.69,6099
195.56,6100
201.55,6101
53.63,6102
310.12,6103
139.43,6104
137.85,6105
37.88,6106
238.05,6107
298.89,6108
574.19,6109
302.11,6110
277.01,6111
285.85,6112
87.33,6113
135.52,6114
94.2,6115
345.1,6116
159.99,6117
340.7,6118
123.07,6119
410.95,6120
116.88,6121
212.18,6122
719.5,6123
158.41,6124
114.69,6125
320.39,6126
496.71,6127
117.59,6128
